fecha,edad,sexo,porcentaje_casos,acumulados_caso,porcentaje_fallecidos,acumulado_fallecidos
 2021-10-07,80-89,Mujer,4.5,12289,43.9,1498
 2021-10-07,90+,Mujer,1.7,4712,27.7,947
 2021-10-07,0-9,Hombre,7.8,19764,0.0,0
 2021-10-07,10-19,Hombre,13.6,34347,0.0,1
 2021-10-07,20-29,Hombre,16.0,40344,0.1,5
 2021-10-07,30-39,Hombre,14.0,35178,0.4,16
 2021-10-07,40-49,Hombre,16.0,40209,1.5,66
 2021-10-07,50-59,Hombre,13.6,34164,4.8,210
 2021-10-07,60-69,Hombre,9.2,23252,13.8,608
 2021-10-07,70-79,Hombre,5.7,14467,28.0,1231
 2021-10-07,80-89,Hombre,3.3,8301,37.4,1640
 2021-10-07,90+,Hombre,0.7,1853,14.0,613
 2021-10-08,0-9,Mujer,7.1,19221,0.0,0
 2021-10-08,10-19,Mujer,13.0,35053,0.1,2
 2021-10-08,20-29,Mujer,15.1,40949,0.0,1
 2021-10-08,30-39,Mujer,14.0,37979,0.3,9
 2021-10-08,40-49,Mujer,16.2,43772,0.9,31
 2021-10-08,50-59,Mujer,13.8,37215,2.4,81
 2021-10-08,60-69,Mujer,8.7,23628,6.4,219
 2021-10-08,70-79,Mujer,5.8,15714,18.4,628
 2021-10-08,80-89,Mujer,4.5,12294,43.9,1498
 2021-10-08,90+,Mujer,1.7,4714,27.7,947
 2021-10-08,0-9,Hombre,7.8,19772,0.0,0
 2021-10-08,10-19,Hombre,13.6,34356,0.0,1
 2021-10-08,20-29,Hombre,16.0,40349,0.1,5
 2021-10-08,30-39,Hombre,14.0,35186,0.4,16
 2021-10-08,40-49,Hombre,16.0,40216,1.5,66
 2021-10-08,50-59,Hombre,13.6,34173,4.8,210
 2021-10-08,60-69,Hombre,9.2,23264,13.8,608
 2021-10-08,70-79,Hombre,5.7,14474,28.1,1232
 2021-10-08,80-89,Hombre,3.3,8304,37.3,1640
 2021-10-08,90+,Hombre,0.7,1853,14.0,614
 2021-10-11,0-9,Mujer,7.1,19240,0.0,0
 2021-10-11,10-19,Mujer,13.0,35066,0.1,2
 2021-10-11,20-29,Mujer,15.1,40960,0.0,1
 2021-10-11,30-39,Mujer,14.0,38001,0.3,9
 2021-10-11,40-49,Mujer,16.2,43802,0.9,31
 2021-10-11,50-59,Mujer,13.8,37230,2.4,81
 2021-10-11,60-69,Mujer,8.7,23643,6.4,219
 2021-10-11,70-79,Mujer,5.8,15727,18.4,629
 2021-10-11,80-89,Mujer,4.5,12299,43.8,1498
 2021-10-11,90+,Mujer,1.7,4716,27.7,947
 2021-10-11,0-9,Hombre,7.8,19788,0.0,0
 2021-10-11,10-19,Hombre,13.6,34372,0.0,1
 2021-10-11,20-29,Hombre,16.0,40362,0.1,5
 2021-10-11,30-39,Hombre,14.0,35204,0.4,16
 2021-10-11,40-49,Hombre,16.0,40242,1.5,66
 2021-10-11,50-59,Hombre,13.6,34194,4.8,210
 2021-10-11,60-69,Hombre,9.2,23283,13.8,608
 2021-10-11,70-79,Hombre,5.7,14486,28.1,1232
 2021-10-11,80-89,Hombre,3.3,8308,37.3,1640
 2021-10-11,90+,Hombre,0.7,1853,14.0,614
 2021-10-13,0-9,Mujer,7.1,19254,0.0,0
 2021-10-13,10-19,Mujer,13.0,35070,0.1,2
 2021-10-13,20-29,Mujer,15.1,40963,0.1,2
 2021-10-13,30-39,Mujer,14.0,38019,0.3,9
 2021-10-13,40-49,Mujer,16.2,43824,0.9,31
 2021-10-13,50-59,Mujer,13.8,37255,2.4,81
 2021-10-13,60-69,Mujer,8.7,23656,6.4,219
 2021-10-13,70-79,Mujer,5.8,15739,18.4,629
 2021-10-13,80-89,Mujer,4.5,12305,43.8,1498
 2021-10-13,90+,Mujer,1.7,4718,27.7,948
 2021-10-13,0-9,Hombre,7.9,19806,0.0,0
 2021-10-13,10-19,Hombre,13.6,34384,0.0,1
 2021-10-13,20-29,Hombre,16.0,40373,0.1,5
 2021-10-13,30-39,Hombre,14.0,35219,0.4,16
 2021-10-13,40-49,Hombre,16.0,40262,1.5,66
 2021-10-13,50-59,Hombre,13.6,34212,4.8,211
 2021-10-13,60-69,Hombre,9.2,23291,13.9,610
 2021-10-13,70-79,Hombre,5.7,14495,28.0,1233
 2021-10-13,80-89,Hombre,3.3,8312,37.3,1640
 2021-10-13,90+,Hombre,0.7,1854,14.0,614
 2021-10-14,0-9,Mujer,7.1,19255,0.0,0
 2021-10-14,10-19,Mujer,12.9,35077,0.1,2
 2021-10-14,20-29,Mujer,15.1,40973,0.1,2
 2021-10-14,30-39,Mujer,14.0,38032,0.3,9
 2021-10-14,40-49,Mujer,16.2,43840,0.9,31
 2021-10-14,50-59,Mujer,13.8,37275,2.4,81
 2021-10-14,60-69,Mujer,8.7,23668,6.4,219
 2021-10-14,70-79,Mujer,5.8,15751,18.4,629
 2021-10-14,80-89,Mujer,4.5,12308,43.8,1499
 2021-10-14,90+,Mujer,1.7,4719,27.7,948
 2021-10-14,0-9,Hombre,7.9,19809,0.0,0
 2021-10-14,10-19,Hombre,13.6,34389,0.0,1
 2021-10-14,20-29,Hombre,16.0,40377,0.1,5
 2021-10-14,30-39,Hombre,14.0,35232,0.4,16
 2021-10-14,40-49,Hombre,16.0,40277,1.5,66
 2021-10-14,50-59,Hombre,13.6,34235,4.8,211
 2021-10-14,60-69,Hombre,9.2,23302,13.9,610
 2021-10-14,70-79,Hombre,5.7,14503,28.1,1234
 2021-10-14,80-89,Hombre,3.3,8318,37.3,1642
 2021-10-14,90+,Hombre,0.7,1854,14.0,614
 2021-10-15,0-9,Mujer,7.1,19264,0.0,0
 2021-10-15,10-19,Mujer,12.9,35087,0.1,2
 2021-10-15,20-29,Mujer,15.1,40980,0.1,2
 2021-10-15,30-39,Mujer,14.0,38049,0.3,9
 2021-10-15,40-49,Mujer,16.2,43858,0.9,31
 2021-10-15,50-59,Mujer,13.8,37289,2.4,81
 2021-10-15,60-69,Mujer,8.7,23674,6.4,219
 2021-10-15,70-79,Mujer,5.8,15755,18.4,629
 2021-10-15,80-89,Mujer,4.5,12317,43.8,1499
 2021-10-15,90+,Mujer,1.7,4724,27.7,948
 2021-10-15,0-9,Hombre,7.9,19818,0.0,0
 2021-10-15,10-19,Hombre,13.6,34396,0.0,1
 2021-10-15,20-29,Hombre,16.0,40381,0.1,5
 2021-10-15,30-39,Hombre,14.0,35243,0.4,16
 2021-10-15,40-49,Hombre,16.0,40292,1.5,66
 2021-10-15,50-59,Hombre,13.6,34247,4.8,211
 2021-10-15,60-69,Hombre,9.2,23310,13.9,610
 2021-10-15,70-79,Hombre,5.7,14509,28.1,1234
 2021-10-15,80-89,Hombre,3.3,8324,37.3,1642
 2021-10-15,90+,Hombre,0.7,1854,14.0,614
 2021-10-18,0-9,Mujer,7.1,19291,0.0,0
 2021-10-18,10-19,Mujer,12.9,35095,0.1,2
 2021-10-18,20-29,Mujer,15.1,41005,0.1,2
 2021-10-18,30-39,Mujer,14.0,38088,0.3,9
 2021-10-18,40-49,Mujer,16.2,43897,0.9,31
 2021-10-18,50-59,Mujer,13.8,37320,2.4,81
 2021-10-18,60-69,Mujer,8.7,23702,6.4,219
 2021-10-18,70-79,Mujer,5.8,15778,18.4,629
 2021-10-18,80-89,Mujer,4.5,12332,43.8,1499
 2021-10-18,90+,Mujer,1.7,4732,27.7,948
 2021-10-18,0-9,Hombre,7.9,19839,0.0,0
 2021-10-18,10-19,Hombre,13.6,34421,0.0,1
 2021-10-18,20-29,Hombre,16.0,40402,0.1,5
 2021-10-18,30-39,Hombre,14.0,35277,0.4,16
 2021-10-18,40-49,Hombre,16.0,40341,1.5,66
 2021-10-18,50-59,Hombre,13.6,34288,4.8,211
 2021-10-18,60-69,Hombre,9.2,23357,13.9,610
 2021-10-18,70-79,Hombre,5.7,14526,28.0,1234
 2021-10-18,80-89,Hombre,3.3,8331,37.3,1643
 2021-10-18,90+,Hombre,0.7,1856,14.0,614
 2021-10-19,0-9,Mujer,7.1,19297,0.0,0
 2021-10-19,10-19,Mujer,12.9,35098,0.1,2
 2021-10-19,20-29,Mujer,15.1,41013,0.1,2
 2021-10-19,30-39,Mujer,14.0,38095,0.3,9
 2021-10-19,40-49,Mujer,16.2,43911,0.9,31
 2021-10-19,50-59,Mujer,13.8,37332,2.4,81
 2021-10-19,60-69,Mujer,8.7,23712,6.4,219
 2021-10-19,70-79,Mujer,5.8,15780,18.4,629
 2021-10-19,80-89,Mujer,4.5,12335,43.8,1500
 2021-10-19,90+,Mujer,1.7,4733,27.7,948
 2021-10-19,0-9,Hombre,7.9,19847,0.0,0
 2021-10-19,10-19,Hombre,13.6,34429,0.0,1
 2021-10-19,20-29,Hombre,16.0,40410,0.1,5
 2021-10-19,30-39,Hombre,14.0,35291,0.4,16
 2021-10-19,40-49,Hombre,16.0,40355,1.5,66
 2021-10-19,50-59,Hombre,13.6,34297,4.8,211
 2021-10-19,60-69,Hombre,9.2,23366,13.9,610
 2021-10-19,70-79,Hombre,5.8,14532,28.1,1235
 2021-10-19,80-89,Hombre,3.3,8333,37.3,1643
 2021-10-19,90+,Hombre,0.7,1857,14.0,614
 2021-10-20,0-9,Mujer,7.1,19311,0.0,0
 2021-10-20,10-19,Mujer,12.9,35107,0.1,2
 2021-10-20,20-29,Mujer,15.1,41030,0.1,2
 2021-10-20,30-39,Mujer,14.0,38119,0.3,9
 2021-10-20,40-49,Mujer,16.2,43931,0.9,31
 2021-10-20,50-59,Mujer,13.8,37357,2.4,81
 2021-10-20,60-69,Mujer,8.7,23726,6.4,219
 2021-10-20,70-79,Mujer,5.8,15798,18.4,629
 2021-10-20,80-89,Mujer,4.5,12339,43.8,1500
 2021-10-20,90+,Mujer,1.7,4735,27.7,948
 2021-10-20,0-9,Hombre,7.9,19858,0.0,0
 2021-10-20,10-19,Hombre,13.6,34437,0.0,1
 2021-10-20,20-29,Hombre,16.0,40424,0.1,5
 2021-10-20,30-39,Hombre,14.0,35307,0.4,16
 2021-10-20,40-49,Hombre,16.0,40384,1.5,66
 2021-10-20,50-59,Hombre,13.6,34316,4.8,212
 2021-10-20,60-69,Hombre,9.2,23383,13.9,610
 2021-10-20,70-79,Hombre,5.8,14544,28.1,1236
 2021-10-20,80-89,Hombre,3.3,8339,37.3,1643
 2021-10-20,90+,Hombre,0.7,1858,13.9,614
 2021-10-21,0-9,Mujer,7.1,19325,0.0,0
 2021-10-21,10-19,Mujer,12.9,35118,0.1,2
 2021-10-21,20-29,Mujer,15.1,41044,0.1,2
 2021-10-21,30-39,Mujer,14.0,38136,0.3,9
 2021-10-21,40-49,Mujer,16.2,43963,0.9,31
 2021-10-21,50-59,Mujer,13.8,37383,2.4,81
 2021-10-21,60-69,Mujer,8.7,23740,6.4,219
 2021-10-21,70-79,Mujer,5.8,15814,18.4,629
 2021-10-21,80-89,Mujer,4.5,12349,43.8,1500
 2021-10-21,90+,Mujer,1.7,4737,27.7,948
 2021-10-21,0-9,Hombre,7.9,19870,0.0,0
 2021-10-21,10-19,Hombre,13.6,34447,0.0,1
 2021-10-21,20-29,Hombre,16.0,40433,0.1,5
 2021-10-21,30-39,Hombre,14.0,35329,0.4,16
 2021-10-21,40-49,Hombre,16.0,40407,1.5,66
 2021-10-21,50-59,Hombre,13.6,34336,4.8,212
 2021-10-21,60-69,Hombre,9.2,23393,13.9,610
 2021-10-21,70-79,Hombre,5.8,14557,28.1,1236
 2021-10-21,80-89,Hombre,3.3,8344,37.3,1643
 2021-10-21,90+,Hombre,0.7,1858,13.9,614
 2021-10-22,0-9,Mujer,7.1,19346,0.0,0
 2021-10-22,10-19,Mujer,12.9,35130,0.1,2
 2021-10-22,20-29,Mujer,15.1,41052,0.1,2
 2021-10-22,30-39,Mujer,14.0,38163,0.3,9
 2021-10-22,40-49,Mujer,16.2,43981,0.9,31
 2021-10-22,50-59,Mujer,13.8,37402,2.4,81
 2021-10-22,60-69,Mujer,8.7,23752,6.4,219
 2021-10-22,70-79,Mujer,5.8,15819,18.4,629
 2021-10-22,80-89,Mujer,4.5,12355,43.9,1501
 2021-10-22,90+,Mujer,1.7,4738,27.7,949
 2021-10-22,0-9,Hombre,7.9,19874,0.0,0
 2021-10-22,10-19,Hombre,13.6,34455,0.0,1
 2021-10-22,20-29,Hombre,16.0,40442,0.1,5
 2021-10-22,30-39,Hombre,14.0,35344,0.4,16
 2021-10-22,40-49,Hombre,16.0,40437,1.5,66
 2021-10-22,50-59,Hombre,13.6,34348,4.8,212
 2021-10-22,60-69,Hombre,9.2,23407,13.9,610
 2021-10-22,70-79,Hombre,5.8,14570,28.1,1237
 2021-10-22,80-89,Hombre,3.3,8348,37.3,1643
 2021-10-22,90+,Hombre,0.7,1859,13.9,614
 2021-10-25,0-9,Mujer,7.1,19374,0.0,0
 2021-10-25,10-19,Mujer,12.9,35151,0.1,2
 2021-10-25,20-29,Mujer,15.1,41078,0.1,2
 2021-10-25,30-39,Mujer,14.0,38209,0.3,9
 2021-10-25,40-49,Mujer,16.2,44027,0.9,31
 2021-10-25,50-59,Mujer,13.8,37449,2.4,81
 2021-10-25,60-69,Mujer,8.7,23790,6.4,219
 2021-10-25,70-79,Mujer,5.8,15843,18.4,629
 2021-10-25,80-89,Mujer,4.6,12383,43.9,1501
 2021-10-25,90+,Mujer,1.7,4747,27.7,949
 2021-10-25,0-9,Hombre,7.9,19900,0.0,0
 2021-10-25,10-19,Hombre,13.6,34481,0.0,1
 2021-10-25,20-29,Hombre,16.0,40469,0.1,5
 2021-10-25,30-39,Hombre,14.0,35373,0.4,16
 2021-10-25,40-49,Hombre,16.0,40476,1.5,66
 2021-10-25,50-59,Hombre,13.6,34387,4.8,212
 2021-10-25,60-69,Hombre,9.2,23433,13.8,610
 2021-10-25,70-79,Hombre,5.8,14591,28.1,1240
 2021-10-25,80-89,Hombre,3.3,8362,37.3,1644
 2021-10-25,90+,Hombre,0.7,1860,13.9,614
 2021-10-26,0-9,Mujer,7.1,19382,0.0,0
 2021-10-26,10-19,Mujer,12.9,35154,0.1,2
 2021-10-26,20-29,Mujer,15.1,41086,0.1,2
 2021-10-26,30-39,Mujer,14.0,38225,0.3,9
 2021-10-26,40-49,Mujer,16.2,44048,0.9,31
 2021-10-26,50-59,Mujer,13.8,37463,2.4,81
 2021-10-26,60-69,Mujer,8.7,23803,6.4,220
 2021-10-26,70-79,Mujer,5.8,15852,18.4,629
 2021-10-26,80-89,Mujer,4.6,12387,43.9,1503
 2021-10-26,90+,Mujer,1.7,4747,27.7,949
 2021-10-26,0-9,Hombre,7.9,19909,0.0,0
 2021-10-26,10-19,Hombre,13.6,34484,0.0,1
 2021-10-26,20-29,Hombre,16.0,40476,0.1,5
 2021-10-26,30-39,Hombre,14.0,35384,0.4,16
 2021-10-26,40-49,Hombre,16.0,40497,1.5,66
 2021-10-26,50-59,Hombre,13.6,34403,4.8,212
 2021-10-26,60-69,Hombre,9.3,23443,13.8,610
 2021-10-26,70-79,Hombre,5.8,14598,28.1,1240
 2021-10-26,80-89,Hombre,3.3,8366,37.3,1646
 2021-10-26,90+,Hombre,0.7,1860,13.9,614
 2021-10-27,0-9,Mujer,7.1,19394,0.0,0
 2021-10-27,10-19,Mujer,12.9,35172,0.1,2
 2021-10-27,20-29,Mujer,15.1,41098,0.1,2
 2021-10-27,30-39,Mujer,14.0,38240,0.3,9
 2021-10-27,40-49,Mujer,16.2,44079,0.9,31
 2021-10-27,50-59,Mujer,13.8,37487,2.4,81
 2021-10-27,60-69,Mujer,8.7,23815,6.4,220
 2021-10-27,70-79,Mujer,5.8,15866,18.4,632
 2021-10-27,80-89,Mujer,4.6,12395,43.8,1503
 2021-10-27,90+,Mujer,1.7,4747,27.7,949
 2021-10-27,0-9,Hombre,7.9,19919,0.0,0
 2021-10-27,10-19,Hombre,13.6,34499,0.0,1
 2021-10-27,20-29,Hombre,16.0,40486,0.1,5
 2021-10-27,30-39,Hombre,14.0,35397,0.4,16
 2021-10-27,40-49,Hombre,16.0,40524,1.5,66
 2021-10-27,50-59,Hombre,13.6,34427,4.8,213
 2021-10-27,60-69,Hombre,9.3,23457,13.8,610
 2021-10-27,70-79,Hombre,5.8,14608,28.1,1240
 2021-10-27,80-89,Hombre,3.3,8369,37.3,1646
 2021-10-27,90+,Hombre,0.7,1862,13.9,615
 2021-10-28,0-9,Mujer,7.1,19411,0.0,0
 2021-10-28,10-19,Mujer,12.9,35190,0.1,2
 2021-10-28,20-29,Mujer,15.1,41107,0.1,2
 2021-10-28,30-39,Mujer,14.0,38251,0.3,9
 2021-10-28,40-49,Mujer,16.2,44104,0.9,31
 2021-10-28,50-59,Mujer,13.8,37515,2.4,81
 2021-10-28,60-69,Mujer,8.7,23835,6.4,220
 2021-10-28,70-79,Mujer,5.8,15874,18.4,632
 2021-10-28,80-89,Mujer,4.5,12395,43.9,1505
 2021-10-28,90+,Mujer,1.7,4748,27.7,949
 2021-10-28,0-9,Hombre,7.9,19934,0.0,0
 2021-10-28,10-19,Hombre,13.6,34508,0.0,1
 2021-10-28,20-29,Hombre,16.0,40490,0.1,5
 2021-10-28,30-39,Hombre,14.0,35414,0.4,16
 2021-10-28,40-49,Hombre,16.0,40560,1.5,66
 2021-10-28,50-59,Hombre,13.6,34445,4.8,213
 2021-10-28,60-69,Hombre,9.3,23482,13.8,610
 2021-10-28,70-79,Hombre,5.8,14616,28.1,1241
 2021-10-28,80-89,Hombre,3.3,8369,37.3,1646
 2021-10-28,90+,Hombre,0.7,1862,13.9,615
 2021-10-29,0-9,Mujer,7.1,19422,0.0,0
 2021-10-29,10-19,Mujer,12.9,35205,0.1,2
 2021-10-29,20-29,Mujer,15.1,41119,0.1,2
 2021-10-29,30-39,Mujer,14.0,38271,0.3,9
 2021-10-29,40-49,Mujer,16.2,44136,0.9,31
 2021-10-29,50-59,Mujer,13.8,37541,2.4,81
 2021-10-29,60-69,Mujer,8.7,23846,6.4,220
 2021-10-29,70-79,Mujer,5.8,15892,18.4,632
 2021-10-29,80-89,Mujer,4.6,12407,43.9,1506
 2021-10-29,90+,Mujer,1.7,4752,27.7,949
 2021-10-29,0-9,Hombre,7.9,19943,0.0,0
 2021-10-29,10-19,Hombre,13.6,34527,0.0,1
 2021-10-29,20-29,Hombre,16.0,40500,0.1,5
 2021-10-29,30-39,Hombre,14.0,35426,0.4,16
 2021-10-29,40-49,Hombre,16.0,40591,1.5,66
 2021-10-29,50-59,Hombre,13.6,34467,4.8,213
 2021-10-29,60-69,Hombre,9.3,23495,13.8,610
 2021-10-29,70-79,Hombre,5.8,14635,28.1,1241
 2021-10-29,80-89,Hombre,3.3,8382,37.3,1646
 2021-10-29,90+,Hombre,0.7,1862,13.9,615
 2021-11-02,0-9,Mujer,7.1,19462,0.0,0
 2021-11-02,10-19,Mujer,12.9,35243,0.1,2
 2021-11-02,20-29,Mujer,15.1,41149,0.1,2
 2021-11-02,30-39,Mujer,14.0,38320,0.3,9
 2021-11-02,40-49,Mujer,16.2,44199,0.9,31
 2021-11-02,50-59,Mujer,13.8,37591,2.4,81
 2021-11-02,60-69,Mujer,8.8,23894,6.4,220
 2021-11-02,70-79,Mujer,5.8,15923,18.4,632
 2021-11-02,80-89,Mujer,4.6,12426,43.9,1506
 2021-11-02,90+,Mujer,1.7,4756,27.7,950
 2021-11-02,0-9,Hombre,7.9,19979,0.0,0
 2021-11-02,10-19,Hombre,13.6,34556,0.0,1
 2021-11-02,20-29,Hombre,15.9,40528,0.1,5
 2021-11-02,30-39,Hombre,14.0,35457,0.4,16
 2021-11-02,40-49,Hombre,16.0,40659,1.5,66
 2021-11-02,50-59,Hombre,13.6,34498,4.8,213
 2021-11-02,60-69,Hombre,9.3,23527,13.9,612
 2021-11-02,70-79,Hombre,5.8,14669,28.1,1241
 2021-11-02,80-89,Hombre,3.3,8393,37.3,1646
 2021-11-02,90+,Hombre,0.7,1863,13.9,615
 2021-11-03,0-9,Mujer,7.1,19470,0.0,0
 2021-11-03,10-19,Mujer,12.9,35260,0.1,2
 2021-11-03,20-29,Mujer,15.1,41163,0.1,2
 2021-11-03,30-39,Mujer,14.0,38340,0.3,9
 2021-11-03,40-49,Mujer,16.2,44223,0.9,31
 2021-11-03,50-59,Mujer,13.8,37603,2.4,81
 2021-11-03,60-69,Mujer,8.8,23905,6.4,220
 2021-11-03,70-79,Mujer,5.8,15926,18.4,632
 2021-11-03,80-89,Mujer,4.6,12431,43.9,1507
 2021-11-03,90+,Mujer,1.7,4759,27.7,951
 2021-11-03,0-9,Hombre,7.9,19987,0.0,0
 2021-11-03,10-19,Hombre,13.6,34563,0.0,1
 2021-11-03,20-29,Hombre,15.9,40541,0.1,5
 2021-11-03,30-39,Hombre,14.0,35478,0.4,16
 2021-11-03,40-49,Hombre,16.0,40680,1.5,67
 2021-11-03,50-59,Hombre,13.6,34508,4.8,213
 2021-11-03,60-69,Hombre,9.3,23542,13.8,612
 2021-11-03,70-79,Hombre,5.8,14688,28.1,1243
 2021-11-03,80-89,Hombre,3.3,8401,37.3,1647
 2021-11-03,90+,Hombre,0.7,1863,13.9,615
 2021-11-04,0-9,Mujer,7.1,19489,0.0,0
 2021-11-04,10-19,Mujer,12.9,35275,0.1,2
 2021-11-04,20-29,Mujer,15.1,41186,0.1,2
 2021-11-04,30-39,Mujer,14.0,38378,0.3,9
 2021-11-04,40-49,Mujer,16.2,44269,0.9,31
 2021-11-04,50-59,Mujer,13.8,37628,2.4,81
 2021-11-04,60-69,Mujer,8.8,23934,6.4,220
 2021-11-04,70-79,Mujer,5.8,15943,18.4,632
 2021-11-04,80-89,Mujer,4.6,12438,43.9,1507
 2021-11-04,90+,Mujer,1.7,4760,27.7,951
 2021-11-04,0-9,Hombre,7.9,20007,0.0,0
 2021-11-04,10-19,Hombre,13.6,34585,0.0,1
 2021-11-04,20-29,Hombre,15.9,40555,0.1,5
 2021-11-04,30-39,Hombre,14.0,35502,0.4,16
 2021-11-04,40-49,Hombre,16.0,40722,1.5,67
 2021-11-04,50-59,Hombre,13.6,34538,4.8,213
 2021-11-04,60-69,Hombre,9.3,23562,13.8,612
 2021-11-04,70-79,Hombre,5.8,14702,28.1,1244
 2021-11-04,80-89,Hombre,3.3,8409,37.3,1647
 2021-11-04,90+,Hombre,0.7,1863,13.9,615
 2021-11-05,0-9,Mujer,7.1,19501,0.0,0
 2021-11-05,10-19,Mujer,12.9,35290,0.1,2
 2021-11-05,20-29,Mujer,15.1,41202,0.1,2
 2021-11-05,30-39,Mujer,14.0,38405,0.3,9
 2021-11-05,40-49,Mujer,16.2,44313,0.9,31
 2021-11-05,50-59,Mujer,13.8,37655,2.4,81
 2021-11-05,60-69,Mujer,8.8,23950,6.4,220
 2021-11-05,70-79,Mujer,5.8,15957,18.4,632
 2021-11-05,80-89,Mujer,4.6,12452,43.9,1507
 2021-11-05,90+,Mujer,1.7,4762,27.7,951
 2021-11-05,0-9,Hombre,7.9,20025,0.0,0
 2021-11-05,10-19,Hombre,13.6,34603,0.0,1
 2021-11-05,20-29,Hombre,15.9,40572,0.1,5
 2021-11-05,30-39,Hombre,14.0,35524,0.4,16
 2021-11-05,40-49,Hombre,16.0,40753,1.5,67
 2021-11-05,50-59,Hombre,13.6,34555,4.8,214
 2021-11-05,60-69,Hombre,9.3,23583,13.9,613
 2021-11-05,70-79,Hombre,5.8,14713,28.1,1244
 2021-11-05,80-89,Hombre,3.3,8413,37.2,1647
 2021-11-05,90+,Hombre,0.7,1863,13.9,615
 2021-11-08,0-9,Mujer,7.1,19558,0.0,0
 2021-11-08,10-19,Mujer,12.9,35323,0.1,2
 2021-11-08,20-29,Mujer,15.1,41243,0.1,2
 2021-11-08,30-39,Mujer,14.0,38470,0.3,9
 2021-11-08,40-49,Mujer,16.2,44407,0.9,31
 2021-11-08,50-59,Mujer,13.8,37718,2.4,81
 2021-11-08,60-69,Mujer,8.8,24013,6.4,220
 2021-11-08,70-79,Mujer,5.8,15992,18.4,632
 2021-11-08,80-89,Mujer,4.6,12471,43.9,1508
 2021-11-08,90+,Mujer,1.7,4765,27.7,951
 2021-11-08,0-9,Hombre,7.9,20078,0.0,0
 2021-11-08,10-19,Hombre,13.6,34636,0.0,1
 2021-11-08,20-29,Hombre,15.9,40597,0.1,5
 2021-11-08,30-39,Hombre,13.9,35560,0.4,16
 2021-11-08,40-49,Hombre,16.0,40835,1.5,67
 2021-11-08,50-59,Hombre,13.6,34603,4.8,214
 2021-11-08,60-69,Hombre,9.3,23630,13.9,613
 2021-11-08,70-79,Hombre,5.8,14752,28.1,1244
 2021-11-08,80-89,Hombre,3.3,8422,37.2,1647
 2021-11-08,90+,Hombre,0.7,1867,13.9,616
 2021-11-09,0-9,Mujer,7.1,19567,0.0,0
 2021-11-09,10-19,Mujer,12.9,35332,0.1,2
 2021-11-09,20-29,Mujer,15.1,41259,0.1,2
 2021-11-09,30-39,Mujer,14.0,38495,0.3,9
 2021-11-09,40-49,Mujer,16.2,44436,0.9,31
 2021-11-09,50-59,Mujer,13.8,37740,2.4,81
 2021-11-09,60-69,Mujer,8.8,24030,6.4,220
 2021-11-09,70-79,Mujer,5.8,15997,18.4,633
 2021-11-09,80-89,Mujer,4.6,12476,43.9,1508
 2021-11-09,90+,Mujer,1.7,4766,27.7,951
 2021-11-09,0-9,Hombre,7.9,20089,0.0,0
 2021-11-09,10-19,Hombre,13.6,34649,0.0,1
 2021-11-09,20-29,Hombre,15.9,40615,0.1,5
 2021-11-09,30-39,Hombre,13.9,35581,0.4,16
 2021-11-09,40-49,Hombre,16.0,40865,1.5,67
 2021-11-09,50-59,Hombre,13.6,34618,4.9,215
 2021-11-09,60-69,Hombre,9.3,23647,13.8,613
 2021-11-09,70-79,Hombre,5.8,14761,28.1,1244
 2021-11-09,80-89,Hombre,3.3,8428,37.3,1649
 2021-11-09,90+,Hombre,0.7,1869,13.9,616
 2021-11-10,0-9,Mujer,7.1,19585,0.0,0
 2021-11-10,10-19,Mujer,12.9,35352,0.1,2
 2021-11-10,20-29,Mujer,15.1,41285,0.1,2
 2021-11-10,30-39,Mujer,14.0,38538,0.3,9
 2021-11-10,40-49,Mujer,16.2,44476,0.9,31
 2021-11-10,50-59,Mujer,13.8,37768,2.4,81
 2021-11-10,60-69,Mujer,8.8,24050,6.4,221
 2021-11-10,70-79,Mujer,5.8,16010,18.4,633
 2021-11-10,80-89,Mujer,4.5,12479,43.9,1508
 2021-11-10,90+,Mujer,1.7,4770,27.7,951
 2021-11-10,0-9,Hombre,7.9,20110,0.0,0
 2021-11-10,10-19,Hombre,13.6,34666,0.0,1
 2021-11-10,20-29,Hombre,15.9,40633,0.1,5
 2021-11-10,30-39,Hombre,13.9,35617,0.4,16
 2021-11-10,40-49,Hombre,16.0,40903,1.5,67
 2021-11-10,50-59,Hombre,13.6,34646,4.9,215
 2021-11-10,60-69,Hombre,9.3,23669,13.8,613
 2021-11-10,70-79,Hombre,5.8,14774,28.1,1244
 2021-11-10,80-89,Hombre,3.3,8434,37.2,1649
 2021-11-10,90+,Hombre,0.7,1872,13.9,617
 2021-11-11,0-9,Mujer,7.1,19614,0.0,0
 2021-11-11,10-19,Mujer,12.9,35367,0.1,2
 2021-11-11,20-29,Mujer,15.0,41311,0.1,2
 2021-11-11,30-39,Mujer,14.0,38580,0.3,9
 2021-11-11,40-49,Mujer,16.2,44528,0.9,31
 2021-11-11,50-59,Mujer,13.8,37807,2.4,81
 2021-11-11,60-69,Mujer,8.8,24090,6.4,221
 2021-11-11,70-79,Mujer,5.8,16029,18.4,633
 2021-11-11,80-89,Mujer,4.5,12493,43.9,1508
 2021-11-11,90+,Mujer,1.7,4775,27.7,951
 2021-11-11,0-9,Hombre,7.9,20140,0.0,0
 2021-11-11,10-19,Hombre,13.6,34687,0.0,1
