"fecha","Comunidad","vac_80+","pobl_80+","por_80+","vac_70-79","pobl_70-79","por_70-79","vac_60-69","pobl_60-69","por_60-69","vac_50-59","pobl_50-59","por_50-59","vac_25-49","pobl_25-49","por_25-49","vac_18-24","pobl_18-24","por_18-24","vac_16-17","pobl_16-17","por_16-17","tot_vac","pobl_tot","por_tot"
"2021-05-10","Navarra",41895,41166,100.0,54322,55792,97.4,62193,73844,84.2,19079,96694,19.7,28494,223028,12.8,3511,48505,7.2,8,13906,0.1,209502,552935,37.9
"2021-05-10","País Vasco",159880,157950,100.0,200367,213081,94.0,218965,280119,78.2,54242,339977,16.0,96343,724849,13.3,12348,140323,8.8,19,41824,0.0,742164,1898123,39.1
"2021-05-10","Ceuta",2298,2605,88.2,3566,4318,82.6,5525,7857,70.3,2857,11556,24.7,3769,30066,12.5,321,7581,4.2,6,2175,0.3,18342,66158,27.7
"2021-05-10","Melilla",1835,2349,78.1,2896,3748,77.3,5083,7827,64.9,2006,11299,17.8,3419,30095,11.4,213,8536,2.5,6,2324,0.3,15458,66178,23.4
"2021-05-10","España",2877088,2834024,100.0,3664351,3960045,92.5,3981473,5336986,74.6,1109447,7033306,15.8,1969430,16706113,11.8,193647,3310299,5.8,1995,949049,0.2,13797431,40129822,34.4
"2021-05-11","Andalucía",427064,413516,100.0,618253,650381,95.1,706628,916147,77.1,211062,1265021,16.7,348553,3009381,11.6,32139,625846,5.1,409,181921,0.2,2344108,7062213,33.2
"2021-05-11","Aragón",99650,98807,100.0,112102,118955,94.2,123722,156367,79.1,36976,198266,18.6,54849,446083,12.3,6151,89180,6.9,41,25106,0.2,433491,1132764,38.3
"2021-05-11","Asturias",87442,87826,99.6,108039,109249,98.9,115264,149652,77.0,34501,162645,21.2,43217,322095,13.4,4330,54179,8.0,38,15563,0.2,392831,901209,43.6
"2021-05-11","Baleares",49788,49542,100.0,73204,80516,90.9,85167,117231,72.6,31886,165797,19.2,45286,464054,9.8,3910,85839,4.6,37,23300,0.2,289278,986279,29.3
"2021-05-11","Canarias",88769,90236,98.4,135503,154531,87.7,163289,235092,69.5,41236,350512,11.8,73716,832411,8.9,6341,163899,3.9,65,44352,0.1,508919,1871033,27.2
"2021-05-11","Cantabria",41647,41042,100.0,53821,53066,100.0,52916,77345,68.4,12224,89964,13.6,23553,194241,12.1,1642,34935,4.7,7,10791,0.1,185810,501384,37.1
"2021-05-11","Castilla y Leon",227018,223657,100.0,242833,245410,98.9,247530,318575,77.7,59246,381175,15.5,91991,738950,12.4,8189,144422,5.7,105,40684,0.3,876912,2092873,41.9
"2021-05-11","Castilla la Mancha",136098,135194,100.0,151377,159101,95.1,174188,218444,79.7,55797,307478,18.1,78336,707865,11.1,6540,149518,4.4,106,42364,0.3,602442,1719964,35.0
"2021-05-11","Cataluña",449337,447196,100.0,564365,635292,88.8,639027,837584,76.3,170389,1091780,15.6,322597,2803626,11.5,41242,556316,7.4,472,159864,0.3,2187429,6531658,33.5
"2021-05-11","C. Valenciana",291158,276531,100.0,399265,437862,91.2,390001,580728,67.2,99435,752334,13.2,208140,1765967,11.8,18258,352834,5.2,153,103049,0.1,1406410,4269305,32.9
"2021-05-11","Extremadura",77586,76005,100.0,93589,91876,100.0,102875,125297,82.1,25367,169216,15.0,44561,351778,12.7,2415,76088,3.2,65,20953,0.3,346458,911213,38.0
"2021-05-11","Galicia",237585,234302,100.0,277875,289762,95.9,309926,346927,89.3,67508,405889,16.6,98905,889004,11.1,5310,152745,3.5,41,44014,0.1,997150,2362643,42.2
"2021-05-11","La Rioja",23123,22207,100.0,27990,28125,99.5,33255,37718,88.2,7141,47664,15.0,13692,107618,12.7,1360,21170,6.4,10,6286,0.2,106571,270788,39.4
"2021-05-11","Madrid",364696,364122,100.0,472674,526081,89.8,564903,703323,80.3,192673,972783,19.8,289843,2513737,11.5,26446,479716,5.5,312,135861,0.2,1911547,5695623,33.6
"2021-05-11","Murcia",72282,69771,100.0,92499,102899,89.9,99240,146909,67.6,41346,213256,19.4,60872,551265,11.0,7234,118667,6.1,124,34712,0.4,373597,1237479,30.2
"2021-05-11","Navarra",41898,41166,100.0,54348,55792,97.4,62619,73844,84.8,19744,96694,20.4,28529,223028,12.8,3515,48505,7.2,8,13906,0.1,210661,552935,38.1
"2021-05-11","País Vasco",160061,157950,100.0,202052,213081,94.8,228299,280119,81.5,55446,339977,16.3,96611,724849,13.3,12373,140323,8.8,21,41824,0.1,754863,1898123,39.8
"2021-05-11","Ceuta",2299,2605,88.3,3573,4318,82.7,5612,7857,71.4,2942,11556,25.5,3777,30066,12.6,321,7581,4.2,6,2175,0.3,18530,66158,28.0
"2021-05-11","Melilla",1835,2349,78.1,2896,3748,77.3,5083,7827,64.9,2006,11299,17.8,3419,30095,11.4,213,8536,2.5,6,2324,0.3,15458,66178,23.4
"2021-05-11","España",2879362,2834024,100.0,3686268,3960045,93.1,4112694,5336986,77.1,1174923,7033306,16.7,1979245,16706113,11.8,194436,3310299,5.9,2026,949049,0.2,14028954,40129822,35.0
"2021-05-12","Andalucía",427258,413516,100.0,621021,650381,95.5,721969,916147,78.8,244811,1265021,19.4,350108,3009381,11.6,32233,625846,5.2,413,181921,0.2,2397813,7062213,34.0
"2021-05-12","Aragón",99689,98807,100.0,112284,118955,94.4,126021,156367,80.6,39397,198266,19.9,55230,446083,12.4,6179,89180,6.9,41,25106,0.2,438841,1132764,38.7
"2021-05-12","Asturias",87503,87826,99.6,108706,109249,99.5,117182,149652,78.3,37605,162645,23.1,43306,322095,13.4,4377,54179,8.1,38,15563,0.2,398717,901209,44.2
"2021-05-12","Baleares",49818,49542,100.0,73382,80516,91.1,86964,117231,74.2,32369,165797,19.5,45315,464054,9.8,3914,85839,4.6,38,23300,0.2,291800,986279,29.6
"2021-05-12","Canarias",88896,90236,98.5,136898,154531,88.6,166492,235092,70.8,45274,350512,12.9,75108,832411,9.0,6435,163899,3.9,65,44352,0.1,519168,1871033,27.7
"2021-05-12","Cantabria",41687,41042,100.0,54096,53066,100.0,57733,77345,74.6,12631,89964,14.0,23579,194241,12.1,1643,34935,4.7,7,10791,0.1,191376,501384,38.2
"2021-05-12","Castilla y Leon",227074,223657,100.0,243184,245410,99.1,258162,318575,81.0,60066,381175,15.8,92871,738950,12.6,8265,144422,5.7,106,40684,0.3,889728,2092873,42.5
"2021-05-12","Castilla la Mancha",136149,135194,100.0,151792,159101,95.4,179172,218444,82.0,61855,307478,20.1,78550,707865,11.1,6573,149518,4.4,106,42364,0.3,614197,1719964,35.7
"2021-05-12","Cataluña",449593,447196,100.0,569724,635292,89.7,644305,837584,76.9,208337,1091780,19.1,323720,2803626,11.5,41505,556316,7.5,473,159864,0.3,2237657,6531658,34.3
"2021-05-12","C. Valenciana",291423,276531,100.0,402691,437862,92.0,424031,580728,73.0,99590,752334,13.2,208311,1765967,11.8,18289,352834,5.2,154,103049,0.1,1444489,4269305,33.8
"2021-05-12","Extremadura",77608,76005,100.0,93809,91876,100.0,110626,125297,88.3,26232,169216,15.5,45504,351778,12.9,2449,76088,3.2,66,20953,0.3,356294,911213,39.1
"2021-05-12","Galicia",237711,234302,100.0,278501,289762,96.1,310883,346927,89.6,96858,405889,23.9,99397,889004,11.2,5418,152745,3.5,41,44014,0.1,1028809,2362643,43.5
"2021-05-12","La Rioja",23132,22207,100.0,28031,28125,99.7,33978,37718,90.1,7236,47664,15.2,13829,107618,12.9,1419,21170,6.7,10,6286,0.2,107635,270788,39.7
"2021-05-12","Madrid",365001,364122,100.0,475529,526081,90.4,572274,703323,81.4,209987,972783,21.6,291476,2513737,11.6,27416,479716,5.7,328,135861,0.2,1942011,5695623,34.1
"2021-05-12","Murcia",72312,69771,100.0,93195,102899,90.6,101393,146909,69.0,42665,213256,20.0,60937,551265,11.1,7240,118667,6.1,125,34712,0.4,377867,1237479,30.5
"2021-05-12","Navarra",41976,41166,100.0,54476,55792,97.6,63327,73844,85.8,22195,96694,23.0,28854,223028,12.9,3532,48505,7.3,8,13906,0.1,214368,552935,38.8
"2021-05-12","País Vasco",160232,157950,100.0,202942,213081,95.2,232790,280119,83.1,57992,339977,17.1,97123,724849,13.4,12468,140323,8.9,21,41824,0.1,763568,1898123,40.2
"2021-05-12","Ceuta",2307,2605,88.6,3593,4318,83.2,5691,7857,72.4,3620,11556,31.3,3812,30066,12.7,331,7581,4.4,7,2175,0.3,19361,66158,29.3
"2021-05-12","Melilla",1851,2349,78.8,2969,3748,79.2,5405,7827,69.1,3077,11299,27.2,3730,30095,12.4,234,8536,2.7,6,2324,0.3,17272,66178,26.1
"2021-05-12","España",2881246,2834024,100.0,3706833,3960045,93.6,4221548,5336986,79.1,1319821,7033306,18.8,1990244,16706113,11.9,196603,3310299,5.9,2053,949049,0.2,14318348,40129822,35.7
"2021-05-13","Andalucía",427476,413516,100.0,623492,650381,95.9,731809,916147,79.9,275326,1265021,21.8,351106,3009381,11.7,32375,625846,5.2,421,181921,0.2,2442005,7062213,34.6
"2021-05-13","Aragón",99845,98807,100.0,113292,118955,95.2,129269,156367,82.7,44126,198266,22.3,56097,446083,12.6,6234,89180,7.0,45,25106,0.2,448908,1132764,39.6
"2021-05-13","Asturias",87580,87826,99.7,109183,109249,99.9,118800,149652,79.4,41952,162645,25.8,43487,322095,13.5,4403,54179,8.1,38,15563,0.2,405443,901209,45.0
"2021-05-13","Baleares",49869,49542,100.0,73700,80516,91.5,87298,117231,74.5,36382,165797,21.9,45869,464054,9.9,3961,85839,4.6,38,23300,0.2,297117,986279,30.1
"2021-05-13","Canarias",89036,90236,98.7,137825,154531,89.2,169383,235092,72.0,50353,350512,14.4,76757,832411,9.2,6596,163899,4.0,65,44352,0.1,530015,1871033,28.3
"2021-05-13","Cantabria",41738,41042,100.0,54441,53066,100.0,60849,77345,78.7,14052,89964,15.6,23783,194241,12.2,1654,34935,4.7,7,10791,0.1,196524,501384,39.2
"2021-05-13","Castilla y León",227074,223657,100.0,243184,245410,99.1,258162,318575,81.0,60066,381175,15.8,92871,738950,12.6,8265,144422,5.7,106,40684,0.3,889728,2092873,42.5
"2021-05-13","Castilla la Mancha",136235,135194,100.0,152437,159101,95.8,183673,218444,84.1,71232,307478,23.2,78963,707865,11.2,6614,149518,4.4,108,42364,0.3,629262,1719964,36.6
"2021-05-13","Cataluña",450129,447196,100.0,576233,635292,90.7,649585,837584,77.6,250895,1091780,23.0,325439,2803626,11.6,41886,556316,7.5,492,159864,0.3,2294659,6531658,35.1
"2021-05-13","C. Valenciana",291626,276531,100.0,406666,437862,92.9,462789,580728,79.7,99936,752334,13.3,208561,1765967,11.8,18313,352834,5.2,156,103049,0.2,1488047,4269305,34.9
"2021-05-13","Extremadura",77639,76005,100.0,93982,91876,100.0,115304,125297,92.0,29263,169216,17.3,46173,351778,13.1,2502,76088,3.3,66,20953,0.3,364929,911213,40.0
"2021-05-13","Galicia",237820,234302,100.0,279466,289762,96.4,310908,346927,89.6,96901,405889,23.9,99428,889004,11.2,5421,152745,3.5,41,44014,0.1,1029985,2362643,43.6
"2021-05-13","La Rioja",23147,22207,100.0,28073,28125,99.8,34651,37718,91.9,7350,47664,15.4,14035,107618,13.0,1436,21170,6.8,10,6286,0.2,108702,270788,40.1
"2021-05-13","Madrid",365030,364122,100.0,475653,526081,90.4,572567,703323,81.4,212437,972783,21.8,291618,2513737,11.6,27447,479716,5.7,329,135861,0.2,1945081,5695623,34.2
"2021-05-13","Murcia",72377,69771,100.0,93859,102899,91.2,103323,146909,70.3,44938,213256,21.1,61053,551265,11.1,7250,118667,6.1,125,34712,0.4,382925,1237479,30.9
"2021-05-13","Navarra",42056,41166,100.0,54649,55792,98.0,64343,73844,87.1,25766,96694,26.6,29013,223028,13.0,3543,48505,7.3,8,13906,0.1,219378,552935,39.7
"2021-05-13","País Vasco",160413,157950,100.0,204131,213081,95.8,240415,280119,85.8,61748,339977,18.2,97420,724849,13.4,12491,140323,8.9,27,41824,0.1,776645,1898123,40.9
"2021-05-13","Ceuta",2307,2605,88.6,3611,4318,83.6,5828,7857,74.2,4179,11556,36.2,3852,30066,12.8,342,7581,4.5,7,2175,0.3,20126,66158,30.4
"2021-05-13","Melilla",1852,2349,78.8,2973,3748,79.3,5444,7827,69.6,4093,11299,36.2,3787,30095,12.6,235,8536,2.8,6,2324,0.3,18390,66178,27.8
"2021-05-13","España",2883275,2834024,100.0,3726860,3960045,94.1,4307561,5336986,80.7,1439075,7033306,20.5,1998987,16706113,12.0,197699,3310299,6.0,2095,949049,0.2,14555552,40129822,36.3
"2021-05-14","Andalucía",427476,413516,100.0,623492,650381,95.9,731809,916147,79.9,275326,1265021,21.8,351106,3009381,11.7,32375,625846,5.2,421,181921,0.2,2442005,7062213,34.6
"2021-05-14","Aragón",99845,98807,100.0,113292,118955,95.2,129269,156367,82.7,44126,198266,22.3,56097,446083,12.6,6234,89180,7.0,45,25106,0.2,448908,1132764,39.6
"2021-05-14","Asturias",87580,87826,99.7,109183,109249,99.9,118800,149652,79.4,41952,162645,25.8,43487,322095,13.5,4403,54179,8.1,38,15563,0.2,405443,901209,45.0
"2021-05-14","Baleares",49869,49542,100.0,73700,80516,91.5,87298,117231,74.5,36382,165797,21.9,45869,464054,9.9,3961,85839,4.6,38,23300,0.2,297117,986279,30.1
"2021-05-14","Canarias",89036,90236,98.7,137825,154531,89.2,169383,235092,72.0,50353,350512,14.4,76757,832411,9.2,6596,163899,4.0,65,44352,0.1,530015,1871033,28.3
"2021-05-14","Cantabria",41738,41042,100.0,54441,53066,100.0,60849,77345,78.7,14052,89964,15.6,23783,194241,12.2,1654,34935,4.7,7,10791,0.1,196524,501384,39.2
"2021-05-14","Castilla y León",227074,223657,100.0,243184,245410,99.1,258162,318575,81.0,60066,381175,15.8,92871,738950,12.6,8265,144422,5.7,106,40684,0.3,889728,2092873,42.5
"2021-05-14","Castilla la Mancha",136235,135194,100.0,152437,159101,95.8,183673,218444,84.1,71232,307478,23.2,78963,707865,11.2,6614,149518,4.4,108,42364,0.3,629262,1719964,36.6
"2021-05-14","Cataluña",450129,447196,100.0,576233,635292,90.7,649585,837584,77.6,250895,1091780,23.0,325439,2803626,11.6,41886,556316,7.5,492,159864,0.3,2294659,6531658,35.1
"2021-05-14","C. Valenciana",291626,276531,100.0,406666,437862,92.9,462789,580728,79.7,99936,752334,13.3,208561,1765967,11.8,18313,352834,5.2,156,103049,0.2,1488047,4269305,34.9
"2021-05-14","Extremadura",77639,76005,100.0,93982,91876,100.0,115304,125297,92.0,29263,169216,17.3,46173,351778,13.1,2502,76088,3.3,66,20953,0.3,364929,911213,40.0
"2021-05-14","Galicia",237820,234302,100.0,279466,289762,96.4,310908,346927,89.6,96901,405889,23.9,99428,889004,11.2,5421,152745,3.5,41,44014,0.1,1029985,2362643,43.6
"2021-05-14","La Rioja",23147,22207,100.0,28073,28125,99.8,34651,37718,91.9,7350,47664,15.4,14035,107618,13.0,1436,21170,6.8,10,6286,0.2,108702,270788,40.1
"2021-05-14","Madrid",365030,364122,100.0,475653,526081,90.4,572567,703323,81.4,212437,972783,21.8,291618,2513737,11.6,27447,479716,5.7,329,135861,0.2,1945081,5695623,34.2
"2021-05-14","Murcia",72377,69771,100.0,93859,102899,91.2,103323,146909,70.3,44938,213256,21.1,61053,551265,11.1,7250,118667,6.1,125,34712,0.4,382925,1237479,30.9
"2021-05-14","Navarra",42056,41166,100.0,54649,55792,98.0,64343,73844,87.1,25766,96694,26.6,29013,223028,13.0,3543,48505,7.3,8,13906,0.1,219378,552935,39.7
"2021-05-14","País Vasco",160413,157950,100.0,204131,213081,95.8,240415,280119,85.8,61748,339977,18.2,97420,724849,13.4,12491,140323,8.9,27,41824,0.1,776645,1898123,40.9
"2021-05-14","Ceuta",2307,2605,88.6,3611,4318,83.6,5828,7857,74.2,4179,11556,36.2,3852,30066,12.8,342,7581,4.5,7,2175,0.3,20126,66158,30.4
"2021-05-14","Melilla",1852,2349,78.8,2973,3748,79.3,5444,7827,69.6,4093,11299,36.2,3787,30095,12.6,235,8536,2.8,6,2324,0.3,18390,66178,27.8
"2021-05-14","España",2883275,2834024,100.0,3726860,3960045,94.1,4307561,5336986,80.7,1439075,7033306,20.5,1998987,16706113,12.0,197699,3310299,6.0,2095,949049,0.2,14555552,40129822,36.3
"2021-05-17","Andalucía",427983,413516,100.0,628171,650381,96.6,760431,916147,83.0,368999,1265021,29.2,358359,3009381,11.9,33127,625846,5.3,447,181921,0.2,2577517,7062213,36.5
"2021-05-17","Aragón",99995,98807,100.0,114953,118955,96.6,133844,156367,85.6,53777,198266,27.1,57716,446083,12.9,6366,89180,7.1,48,25106,0.2,466699,1132764,41.2
"2021-05-17","Asturias",87732,87826,99.9,110916,109249,100.0,126131,149652,84.3,53170,162645,32.7,43894,322095,13.6,4463,54179,8.2,41,15563,0.3,426347,901209,47.3
"2021-05-17","Baleares",49958,49542,100.0,74319,80516,92.3,89978,117231,76.8,48911,165797,29.5,47365,464054,10.2,4131,85839,4.8,39,23300,0.2,314701,986279,31.9
"2021-05-17","Canarias",89471,90236,99.2,141504,154531,91.6,180979,235092,77.0,69752,350512,19.9,81672,832411,9.8,7004,163899,4.3,66,44352,0.1,570448,1871033,30.5
"2021-05-17","Cantabria",41801,41042,100.0,54584,53066,100.0,62996,77345,81.4,18592,89964,20.7,24561,194241,12.6,1751,34935,5.0,8,10791,0.1,204293,501384,40.7
"2021-05-17","Castilla y León",227295,223657,100.0,244386,245410,99.6,282888,318575,88.8,62831,381175,16.5,94472,738950,12.8,8483,144422,5.9,107,40684,0.3,920462,2092873,44.0
"2021-05-17","Castilla la Mancha",136337,135194,100.0,153296,159101,96.4,190132,218444,87.0,106621,307478,34.7,82730,707865,11.7,7390,149518,4.9,108,42364,0.3,676614,1719964,39.3
"2021-05-17","Cataluña",451121,447196,100.0,588006,635292,92.6,662495,837584,79.1,370857,1091780,34.0,329502,2803626,11.8,42615,556316,7.7,529,159864,0.3,2445125,6531658,37.4
"2021-05-17","C. Valenciana",292218,276531,100.0,415240,437862,94.8,495360,580728,85.3,103114,752334,13.7,209137,1765967,11.8,18391,352834,5.2,162,103049,0.2,1533622,4269305,35.9
"2021-05-17","Extremadura",77699,76005,100.0,94308,91876,100.0,120676,125297,96.3,34280,169216,20.3,47491,351778,13.5,2686,76088,3.5,67,20953,0.3,377207,911213,41.4
"2021-05-17","Galicia",238362,234302,100.0,281944,289762,97.3,314581,346927,90.7,134705,405889,33.2,100378,889004,11.3,5824,152745,3.8,43,44014,0.1,1075837,2362643,45.5
"2021-05-17","La Rioja",23161,22207,100.0,28114,28125,100.0,34694,37718,92.0,8255,47664,17.3,14066,107618,13.1,1439,21170,6.8,10,6286,0.2,109739,270788,40.5
"2021-05-17","Madrid",366363,364122,100.0,480907,526081,91.4,595411,703323,84.7,284983,972783,29.3,307861,2513737,12.2,29418,479716,6.1,347,135861,0.3,2065290,5695623,36.3
"2021-05-17","Murcia",72534,69771,100.0,95534,102899,92.8,113381,146909,77.2,52809,213256,24.8,61943,551265,11.2,7307,118667,6.2,127,34712,0.4,403635,1237479,32.6
"2021-05-17","Navarra",42154,41166,100.0,54893,55792,98.4,66268,73844,89.7,33185,96694,34.3,29442,223028,13.2,3588,48505,7.4,8,13906,0.1,229538,552935,41.5
"2021-05-17","País Vasco",160784,157950,100.0,206761,213081,97.0,253386,280119,90.5,83208,339977,24.5,98307,724849,13.6,12582,140323,9.0,31,41824,0.1,815059,1898123,42.9
"2021-05-17","Ceuta",2315,2605,88.9,3638,4318,84.3,5890,7857,75.0,5284,11556,45.7,3885,30066,12.9,349,7581,4.6,7,2175,0.3,21368,66158,32.3
"2021-05-17","Melilla",1857,2349,79.1,2975,3748,79.4,5464,7827,69.8,4719,11299,41.8,3894,30095,12.9,289,8536,3.4,6,2324,0.3,19204,66178,29.0
"2021-05-17","España",2889166,2834024,100.0,3774459,3960045,95.3,4498154,5336986,84.3,1906202,7033306,27.1,2046674,16706113,12.3,203990,3310299,6.2,2201,949049,0.2,15320846,40129822,38.2
"2021-05-18","Andalucía",428139,413516,100.0,629704,650381,96.8,770001,916147,84.0,394606,1265021,31.2,361784,3009381,12.0,33433,625846,5.3,454,181921,0.2,2618121,7062213,37.1
"2021-05-18","Aragón",99998,98807,100.0,114981,118955,96.7,134726,156367,86.2,55626,198266,28.1,57778,446083,13.0,6377,89180,7.2,48,25106,0.2,469534,1132764,41.5
"2021-05-18","Asturias",87759,87826,99.9,111179,109249,100.0,129216,149652,86.3,56044,162645,34.5,44012,322095,13.7,4478,54179,8.3,41,15563,0.3,432729,901209,48.0
"2021-05-18","Baleares",49977,49542,100.0,74477,80516,92.5,90658,117231,77.3,51996,165797,31.4,47822,464054,10.3,4176,85839,4.9,39,23300,0.2,319145,986279,32.4
"2021-05-18","Canarias",89531,90236,99.2,141910,154531,91.8,182752,235092,77.7,77019,350512,22.0,83138,832411,10.0,7137,163899,4.4,66,44352,0.1,581553,1871033,31.1
"2021-05-18","Cantabria",41826,41042,100.0,54681,53066,100.0,63636,77345,82.3,19658,89964,21.9,24571,194241,12.6,1753,34935,5.0,8,10791,0.1,206133,501384,41.1
"2021-05-18","Castilla y León",227374,223657,100.0,244735,245410,99.7,284350,318575,89.3,69998,381175,18.4,94724,738950,12.8,8538,144422,5.9,111,40684,0.3,929830,2092873,44.4
"2021-05-18","Castilla la Mancha",136366,135194,100.0,153457,159101,96.5,192550,218444,88.1,110401,307478,35.9,82915,707865,11.7,7404,149518,5.0,108,42364,0.3,683201,1719964,39.7
"2021-05-18","Cataluña",451270,447196,100.0,589888,635292,92.9,672620,837584,80.3,385748,1091780,35.3,330432,2803626,11.8,42728,556316,7.7,536,159864,0.3,2473222,6531658,37.9
"2021-05-18","C. Valenciana",292265,276531,100.0,416035,437862,95.0,496765,580728,85.5,122329,752334,16.3,209592,1765967,11.9,18667,352834,5.3,163,103049,0.2,1555816,4269305,36.4
"2021-05-18","Extremadura",77722,76005,100.0,94321,91876,100.0,121025,125297,96.6,36002,169216,21.3,47633,351778,13.5,2695,76088,3.5,67,20953,0.3,379465,911213,41.6
"2021-05-18","Galicia",238362,234302,100.0,281947,289762,97.3,314753,346927,90.7,134731,405889,33.2,100444,889004,11.3,5825,152745,3.8,43,44014,0.1,1076105,2362643,45.5
"2021-05-18","La Rioja",23163,22207,100.0,28126,28125,100.0,34721,37718,92.1,9315,47664,19.5,14122,107618,13.1,1445,21170,6.8,10,6286,0.2,110902,270788,41.0
"2021-05-18","Madrid",366651,364122,100.0,482482,526081,91.7,601456,703323,85.5,304375,972783,31.3,309267,2513737,12.3,29481,479716,6.1,354,135861,0.3,2094066,5695623,36.8
"2021-05-18","Murcia",72587,69771,100.0,95762,102899,93.1,115886,146909,78.9,52976,213256,24.8,62112,551265,11.3,7318,118667,6.2,127,34712,0.4,406768,1237479,32.9
"2021-05-18","Navarra",42170,41166,100.0,54919,55792,98.4,66325,73844,89.8,34092,96694,35.3,29481,223028,13.2,3595,48505,7.4,9,13906,0.1,230591,552935,41.7
"2021-05-18","País Vasco",160854,157950,100.0,207021,213081,97.2,253990,280119,90.7,85853,339977,25.3,98368,724849,13.6,12588,140323,9.0,32,41824,0.1,818706,1898123,43.1
"2021-05-18","Ceuta",2317,2605,88.9,3642,4318,84.3,5970,7857,76.0,5788,11556,50.1,3951,30066,13.1,360,7581,4.7,7,2175,0.3,22035,66158,33.3
"2021-05-18","Melilla",1861,2349,79.2,2980,3748,79.5,5490,7827,70.1,5227,11299,46.3,3922,30095,13.0,293,8536,3.4,6,2324,0.3,19779,66178,29.9
"2021-05-18","España",2890218,2834024,100.0,3782257,3960045,95.5,4540061,5336986,85.1,2019939,7033306,28.7,2056102,16706113,12.3,205083,3310299,6.2,2229,949049,0.2,15495889,40129822,38.6
"2021-05-19","Andalucía",428357,413516,100.0,631710,650381,97.1,778206,916147,84.9,439227,1265021,34.7,364561,3009381,12.1,33915,625846,5.4,468,181921,0.3,2676444,7062213,37.9
"2021-05-19","Aragón",100026,98807,100.0,115097,118955,96.8,136540,156367,87.3,60095,198266,30.3,58120,446083,13.0,6396,89180,7.2,48,25106,0.2,476322,1132764,42.0
"2021-05-19","Asturias",87795,87826,100.0,111378,109249,100.0,130976,149652,87.5,60813,162645,37.4,44041,322095,13.7,4481,54179,8.3,41,15563,0.3,439525,901209,48.8
"2021-05-19","Baleares",50034,49542,100.0,74923,80516,93.1,91543,117231,78.1,55722,165797,33.6,48063,464054,10.4,4193,85839,4.9,40,23300,0.2,324518,986279,32.9
"2021-05-19","Canarias",89643,90236,99.3,142310,154531,92.1,183960,235092,78.3,84218,350512,24.0,83661,832411,10.1,7168,163899,4.4,66,44352,0.1,591026,1871033,31.6
"2021-05-19","Cantabria",41849,41042,100.0,54842,53066,100.0,64754,77345,83.7,22889,89964,25.4,24598,194241,12.7,1757,34935,5.0,8,10791,0.1,210697,501384,42.0
"2021-05-19","Castilla y León",227421,223657,100.0,245076,245410,99.9,286088,318575,89.8,73176,381175,19.2,95630,738950,12.9,8594,144422,6.0,111,40684,0.3,936096,2092873,44.7
"2021-05-19","Castilla la Mancha",136403,135194,100.0,153686,159101,96.6,194011,218444,88.8,118673,307478,38.6,83127,707865,11.7,7430,149518,5.0,108,42364,0.3,693438,1719964,40.3
"2021-05-19","Cataluña",451415,447196,100.0,590970,635292,93.0,675638,837584,80.7,432966,1091780,39.7,333168,2803626,11.9,43552,556316,7.8,587,159864,0.4,2528296,6531658,38.7
"2021-05-19","C. Valenciana",292266,276531,100.0,416056,437862,95.0,496797,580728,85.5,122357,752334,16.3,209592,1765967,11.9,18668,352834,5.3,163,103049,0.2,1555899,4269305,36.4
"2021-05-19","Extremadura",77751,76005,100.0,94409,91876,100.0,121650,125297,97.1,43505,169216,25.7,47819,351778,13.6,2706,76088,3.6,67,20953,0.3,387907,911213,42.6
"2021-05-19","Galicia",238483,234302,100.0,282178,289762,97.4,314819,346927,90.7,167868,405889,41.4,100664,889004,11.3,5835,152745,3.8,43,44014,0.1,1109890,2362643,47.0
"2021-05-19","La Rioja",23170,22207,100.0,28147,28125,100.0,34758,37718,92.2,10415,47664,21.9,14221,107618,13.2,1451,21170,6.9,10,6286,0.2,112172,270788,41.4
"2021-05-19","Madrid",366925,364122,100.0,483985,526081,92.0,604657,703323,86.0,314073,972783,32.3,312508,2513737,12.4,30418,479716,6.3,366,135861,0.3,2112932,5695623,37.1
"2021-05-19","Murcia",72632,69771,100.0,95995,102899,93.3,118556,146909,80.7,58731,213256,27.5,62152,551265,11.3,7322,118667,6.2,127,34712,0.4,415515,1237479,33.6
"2021-05-19","Navarra",42175,41166,100.0,54951,55792,98.5,66595,73844,90.2,35501,96694,36.7,29699,223028,13.3,3621,48505,7.5,9,13906,0.1,232551,552935,42.1
"2021-05-19","País Vasco",160986,157950,100.0,207406,213081,97.3,255661,280119,91.3,90702,339977,26.7,98573,724849,13.6,12613,140323,9.0,32,41824,0.1,825973,1898123,43.5
"2021-05-19","Ceuta",2318,2605,89.0,3645,4318,84.4,5980,7857,76.1,6444,11556,55.8,4047,30066,13.5,380,7581,5.0,7,2175,0.3,22821,66158,34.5
"2021-05-19","Melilla",1870,2349,79.6,3007,3748,80.2,5530,7827,70.7,6316,11299,55.9,3946,30095,13.1,293,8536,3.4,6,2324,0.3,20968,66178,31.7
"2021-05-19","España",2891545,2834024,100.0,3789781,3960045,95.7,4569891,5336986,85.6,2211859,7033306,31.4,2068277,16706113,12.4,207587,3310299,6.3,2307,949049,0.2,15741247,40129822,39.2
"2021-05-20","Andalucía",428585,413516,100.0,633332,650381,97.4,785277,916147,85.7,492962,1265021,39.0,367761,3009381,12.2,34499,625846,5.5,474,181921,0.3,2742890,7062213,38.8
