"fecha","Comunidad","vac_80+","por_80+","vac_70-79","por_70-79","vac_60-69","por_60-69","vac_50-59","por_50-59","vac_40-49","por_40-49","vac_30-39","por_30-39","vac_20-29","por_20-29","vac_12-19","por_12-19","vac_5-11","por_5-11","tot_vac","pobl_tot","por_tot"
"2021-07-01","Cantabria",41628,100.0,55061,100.0,29205,37.8,58733,65.3,17772,18.2,7781,11.0,4509,8.9,98,0.2,0,0,214787,524127,41.0
"2021-07-01","Castilla y León",225447,100.0,246518,100.0,159647,50.1,276136,72.4,74629,20.5,34069,12.7,22646,10.7,837,0.5,0,0,1039929,2176253,47.8
"2021-07-01","Castilla laMancha",135186,100.0,155428,97.7,89275,40.9,238179,77.5,110017,33.3,27340,10.3,17086,7.8,641,0.4,0,0,773152,1808784,42.7
"2021-07-01","Cataluña",447109,100.0,598417,94.2,389125,46.5,748548,68.6,325193,24.7,121338,11.6,94677,11.3,6956,1.1,0,0,2731363,6868360,39.8
"2021-07-01","C. Valenciana",289895,100.0,418768,95.6,287309,49.5,547385,72.8,165578,19.4,65041,10.0,42053,8.1,1569,0.4,0,0,1817598,4488459,40.5
"2021-07-01","Extremadura",76639,100.0,90991,99.0,78583,62.7,136776,80.8,50137,31.4,17154,12.9,8223,7.3,309,0.4,0,0,458812,953437,48.1
"2021-07-01","Galicia",238895,100.0,286760,99.0,182609,52.6,361025,88.9,110223,24.9,35945,11.1,18503,8.0,306,0.2,0,0,1234266,2454497,50.3
"2021-07-01","La Rioja",23032,100.0,28292,100.0,23737,62.9,39319,82.5,11887,22.5,4683,11.9,3083,10.1,135,0.5,0,0,134168,283970,47.2
"2021-07-01","Madrid",366870,100.0,500321,95.1,403169,57.3,747092,76.8,245970,21.1,113574,12.0,77384,10.4,3676,0.7,0,0,2458056,5977937,41.1
"2021-07-01","Murcia",72035,100.0,97574,94.8,62979,42.9,170307,79.9,89965,35.4,21791,10.4,15921,9.2,791,0.6,0,0,531363,1310137,40.6
"2021-07-01","Navarra",41857,100.0,55333,99.2,26709,36.2,84179,87.1,39924,37.0,10728,13.2,7488,11.0,313,0.6,0,0,266531,581354,45.8
"2021-07-01","País Vasco",159076,100.7,208036,97.6,149050,53.2,266094,78.3,78440,21.7,33844,13.0,24581,12.2,1073,0.6,0,0,920194,1983943,46.4
"2021-07-01","Ceuta",2328,89.4,3732,86.4,3640,46.3,9166,79.3,8462,66.9,1856,15.6,1271,11.6,99,1.1,0,0,30554,70965,43.1
"2021-07-01","Melilla",1885,80.2,3076,82.1,4695,60.0,8462,74.9,8170,68.1,2216,18.3,1186,9.9,22,0.2,0,0,29712,70927,41.9
"2021-07-01","España",2870457,100.0,3832249,96.8,2610316,48.9,5337934,75.9,2063370,26.1,751462,12.1,500494,10.1,24244,0.6,0,0,17990526,42119827,42.7
"2021-07-02","Andalucía",423624,100.0,635427,97.7,485408,53.0,997998,78.9,424730,30.7,138754,12.2,93803,10.1,4246,0.6,0,0,3203990,7451975,43.0
"2021-07-02","Aragón",98979,100.0,116797,98.2,59746,38.2,162481,82.0,85269,39.7,25576,15.6,16572,12.7,1259,1.2,0,0,566679,1185134,47.8
"2021-07-02","Asturias",87225,99.3,112006,100.0,56442,37.7,136676,84.0,72251,43.3,15642,13.7,9875,12.5,526,0.8,0,0,490643,933927,52.5
"2021-07-02","Baleares",49956,100.0,76532,95.1,35340,30.1,124974,75.4,87924,42.6,20876,11.5,11810,8.6,615,0.6,0,0,408027,1034867,39.4
"2021-07-02","Canarias",88979,98.6,143819,93.1,115950,49.3,244558,69.8,128723,33.2,38369,12.3,19868,7.9,699,0.4,0,0,780965,1960774,39.8
"2021-07-02","Cantabria",41649,100.0,55114,100.0,31303,40.5,67931,75.5,22005,22.5,8480,12.0,4785,9.5,116,0.3,0,0,231383,524127,44.1
"2021-07-02","Castilla y León",225483,100.0,246619,100.0,168078,52.8,286332,75.1,78909,21.7,34242,12.8,22749,10.8,843,0.5,0,0,1063255,2176253,48.9
"2021-07-02","Castilla la Mancha",135205,100.0,155494,97.7,93387,42.8,240929,78.4,121457,36.7,27645,10.4,17270,7.9,652,0.4,0,0,792039,1808784,43.8
"2021-07-02","Cataluña",447269,100.0,598957,94.3,415920,49.7,765446,70.1,357452,27.1,123745,11.8,96174,11.5,7157,1.1,0,0,2812120,6868360,40.9
"2021-07-02","C. Valenciana",290004,100.0,419081,95.7,288811,49.7,566124,75.2,192906,22.7,65574,10.1,42500,8.2,1610,0.4,0,0,1866610,4488459,41.6
"2021-07-02","Extremadura",76649,100.0,91018,99.1,82278,65.7,141472,83.6,55010,34.5,17904,13.4,8343,7.4,325,0.4,0,0,472999,953437,49.6
"2021-07-02","Galicia",238907,100.0,286796,99.0,182721,52.7,361801,89.1,138777,31.3,36060,11.2,18575,8.0,314,0.2,0,0,1263951,2454497,51.5
"2021-07-02","La Rioja",23033,100.0,28302,100.0,24835,65.8,39568,83.0,12574,23.7,4711,12.0,3206,10.5,140,0.5,0,0,136369,283970,48.0
"2021-07-02","Madrid",366932,100.0,500483,95.1,418157,59.5,759765,78.1,263076,22.6,115673,12.2,78782,10.6,3847,0.7,0,0,2506715,5977937,41.9
"2021-07-02","Murcia",72066,100.0,97750,95.0,64960,44.2,171906,80.6,100014,39.4,21859,10.5,15953,9.3,797,0.6,0,0,545305,1310137,41.6
"2021-07-02","Navarra",41860,100.0,55343,99.2,27994,37.9,84485,87.4,42129,39.0,11080,13.6,7560,11.1,319,0.6,0,0,270770,581354,46.6
"2021-07-02","País Vasco",159103,100.7,208080,97.7,149518,53.4,270172,79.5,82339,22.7,34615,13.3,24997,12.4,1107,0.7,0,0,929931,1983943,46.9
"2021-07-02","Ceuta",2328,89.4,3736,86.5,3669,46.7,9191,79.5,8525,67.4,2188,18.4,1287,11.7,106,1.2,0,0,31030,70965,43.7
"2021-07-02","Melilla",1886,80.3,3084,82.3,5218,66.7,8484,75.1,8207,68.4,2587,21.3,1237,10.3,23,0.2,0,0,30726,70927,43.3
"2021-07-02","España",2871161,100.0,3834455,96.8,2712375,50.8,5448081,77.5,2298873,29.1,766690,12.3,509602,10.3,25125,0.6,0,0,18466362,42119827,43.8
"2021-07-05","Andalucía",424340,100.0,639786,98.4,525553,57.4,1013854,80.1,485242,35.0,141809,12.4,94748,10.2,4361,0.6,0,0,3329693,7451975,44.7
"2021-07-05","Aragón",99011,100.0,116878,98.3,62787,40.2,165170,83.3,94155,43.8,26034,15.8,16768,12.9,1289,1.3,0,0,582092,1185134,49.1
"2021-07-05","Asturias",87294,99.4,112135,100.0,58183,38.9,138006,84.9,80170,48.0,15743,13.8,9937,12.6,537,0.8,0,0,502005,933927,53.8
"2021-07-05","Baleares",49976,100.0,76609,95.1,48183,41.1,126040,76.0,93387,45.3,21753,11.9,12367,9.0,786,0.8,0,0,429101,1034867,41.5
"2021-07-05","Canarias",89057,98.7,144061,93.2,123931,52.7,250706,71.5,140377,36.2,43713,14.1,20396,8.1,754,0.4,0,0,812995,1960774,41.5
"2021-07-05","Cantabria",41649,100.0,55114,100.0,31306,40.5,67933,75.5,22005,22.5,8484,12.0,4787,9.5,116,0.3,0,0,231394,524127,44.1
"2021-07-05","Castilla y León",225501,100.0,246656,100.0,183956,57.7,294044,77.1,86914,23.9,34643,12.9,22864,10.8,851,0.5,0,0,1095429,2176253,50.3
"2021-07-05","Castilla la Mancha",135238,100.0,155578,97.8,99844,45.7,244547,79.5,140359,42.5,28125,10.6,17438,8.0,659,0.4,0,0,821788,1808784,45.4
"2021-07-05","Cataluña",447542,100.0,600031,94.4,459135,54.8,795223,72.8,442137,33.6,128276,12.3,99410,11.8,7494,1.1,0,0,2979248,6868360,43.4
"2021-07-05","C. Valenciana",290096,100.0,419447,95.8,299737,51.6,573934,76.3,207638,24.4,66183,10.2,43024,8.3,1629,0.4,0,0,1901688,4488459,42.4
"2021-07-05","Extremadura",76655,100.0,91047,99.1,85575,68.3,145791,86.2,62409,39.1,18545,13.9,8481,7.5,331,0.4,0,0,488834,953437,51.3
"2021-07-05","Galicia",239009,100.0,287177,99.1,183234,52.8,362788,89.4,167934,37.9,36347,11.2,18745,8.1,319,0.2,0,0,1295553,2454497,52.8
"2021-07-05","La Rioja",23037,100.0,28312,100.0,26393,70.0,39989,83.9,14302,27.0,4897,12.5,3281,10.8,144,0.6,0,0,140355,283970,49.4
"2021-07-05","Madrid",366980,100.0,500620,95.2,445376,63.3,777358,79.9,289207,24.8,119597,12.6,79153,10.7,3885,0.7,0,0,2582176,5977937,43.2
"2021-07-05","Murcia",72078,100.0,97862,95.1,67750,46.1,173515,81.4,113332,44.6,22434,10.7,16507,9.6,845,0.6,0,0,564323,1310137,43.1
"2021-07-05","Navarra",41863,100.0,55355,99.2,34741,47.0,84851,87.8,49206,45.6,11430,14.1,7705,11.3,329,0.6,0,0,285480,581354,49.1
"2021-07-05","País Vasco",159915,101.2,208270,97.7,150922,53.9,283399,83.4,97828,27.0,37261,14.3,26996,13.4,1209,0.7,0,0,965800,1983943,48.7
"2021-07-05","Ceuta",2330,89.4,3742,86.7,4100,52.2,9213,79.7,8604,68.1,2507,21.1,1311,12.0,118,1.3,0,0,31925,70965,45.0
"2021-07-05","Melilla",1890,80.5,3093,82.5,5222,66.7,8494,75.2,8220,68.5,2940,24.2,1253,10.4,23,0.2,0,0,31135,70927,43.9
"2021-07-05","España",2873485,100.0,3841790,97.0,2898640,54.3,5562790,79.1,2620273,33.2,792255,12.7,520052,10.5,26163,0.7,0,0,19135448,42119827,45.4
"2021-07-06","Andalucía",424404,100.0,639990,98.4,542252,59.2,1023447,80.9,531423,38.4,143098,12.6,95790,10.3,4478,0.6,0,0,3404882,7451975,45.7
"2021-07-06","Aragón",99016,100.0,116905,98.3,70354,45.0,165580,83.5,96641,45.0,26242,16.0,16878,12.9,1307,1.3,0,0,592923,1185134,50.0
"2021-07-06","Asturias",87298,99.4,112144,100.0,64564,43.1,138223,85.0,85974,51.5,15770,13.8,9947,12.6,538,0.8,0,0,514458,933927,55.1
"2021-07-06","Baleares",49987,100.0,76630,95.2,52571,44.8,126507,76.3,99045,48.0,22500,12.3,12600,9.1,845,0.9,0,0,440685,1034867,42.6
"2021-07-06","Canarias",89088,98.7,144153,93.3,127108,54.1,252965,72.2,146753,37.8,45925,14.8,20643,8.2,775,0.4,0,0,827410,1960774,42.2
"2021-07-06","Cantabria",41649,100.0,55114,100.0,31308,40.5,67934,75.5,22007,22.5,8485,12.0,4788,9.5,116,0.3,0,0,231401,524127,44.1
"2021-07-06","Castilla y León",225517,100.0,246734,100.0,191461,60.1,300185,78.8,98576,27.1,34733,13.0,22931,10.9,858,0.5,0,0,1120995,2176253,51.5
"2021-07-06","Castilla la Mancha",135248,100.0,155614,97.8,103333,47.3,245290,79.8,146573,44.3,28290,10.6,17498,8.0,661,0.4,0,0,832507,1808784,46.0
"2021-07-06","Cataluña",447601,100.0,600387,94.5,480811,57.4,802337,73.5,483539,36.7,129471,12.4,100529,12.0,7648,1.2,0,0,3052323,6868360,44.4
"2021-07-06","C. Valenciana",290129,100.0,419585,95.8,357570,61.6,575088,76.4,209436,24.6,66831,10.3,43607,8.4,1651,0.4,0,0,1963897,4488459,43.8
"2021-07-06","Extremadura",76659,100.0,91057,99.1,88332,70.5,146050,86.3,64694,40.6,18899,14.2,8494,7.5,332,0.4,0,0,494517,953437,51.9
"2021-07-06","Galicia",239056,100.0,287230,99.1,206870,59.6,363399,89.5,169564,38.3,38206,11.8,19039,8.2,320,0.2,0,0,1323684,2454497,53.9
"2021-07-06","La Rioja",23042,100.0,28320,100.0,27250,72.2,40213,84.4,16184,30.6,4948,12.6,3322,10.9,144,0.6,0,0,143423,283970,50.5
"2021-07-06","Madrid",367041,100.0,500792,95.2,458104,65.1,782915,80.5,306518,26.3,122744,12.9,79472,10.7,3937,0.7,0,0,2621523,5977937,43.9
"2021-07-06","Murcia",72082,100.0,97882,95.1,70461,48.0,173774,81.5,116009,45.6,22524,10.8,16662,9.7,854,0.6,0,0,570248,1310137,43.5
"2021-07-06","Navarra",41863,100.0,55359,99.2,35117,47.6,84902,87.8,51851,48.0,11620,14.3,7779,11.4,332,0.6,0,0,288823,581354,49.7
"2021-07-06","País Vasco",159930,101.3,208313,97.8,151979,54.3,285317,83.9,104736,28.9,37884,14.5,27152,13.5,1221,0.7,0,0,976532,1983943,49.2
"2021-07-06","Ceuta",2333,89.6,3746,86.8,4108,52.3,9240,80.0,8642,68.4,2560,21.5,1346,12.3,136,1.5,0,0,32111,70965,45.2
"2021-07-06","Melilla",1890,80.5,3097,82.6,5294,67.6,8549,75.7,8299,69.1,3014,24.8,1268,10.6,23,0.2,0,0,31434,70927,44.3
"2021-07-06","España",2873857,100.0,3843073,97.0,3071643,57.6,5599980,79.6,2783732,35.3,805923,12.9,525311,10.6,26709,0.7,0,0,19530228,42119827,46.4
"2021-07-07","Andalucía",424468,100.0,640234,98.4,559103,61.0,1031779,81.6,590686,42.6,144916,12.7,96368,10.4,4549,0.6,0,0,3492103,7451975,46.9
"2021-07-07","Aragón",99033,100.0,116964,98.3,74242,47.5,166449,84.0,102868,47.9,26641,16.2,17098,13.1,1323,1.3,0,0,604618,1185134,51.0
"2021-07-07","Asturias",87305,99.4,112164,100.0,69085,46.2,138475,85.1,92516,55.4,15814,13.8,9971,12.6,540,0.8,0,0,525870,933927,56.3
"2021-07-07","Baleares",50004,100.0,76671,95.2,57016,48.6,127067,76.6,104435,50.7,23529,12.9,12870,9.3,931,1.0,0,0,452523,1034867,43.7
"2021-07-07","Canarias",89133,98.8,144292,93.4,129903,55.3,255898,73.0,154544,39.8,47558,15.3,20863,8.3,797,0.4,0,0,842988,1960774,43.0
"2021-07-07","Cantabria",41662,100.0,55182,100.0,36918,47.7,71902,79.9,32312,33.0,8746,12.4,4902,9.7,147,0.3,0,0,251771,524127,48.0
"2021-07-07","Castilla y León",225544,100.0,246782,100.0,196310,61.6,311246,81.7,107454,29.6,34809,13.0,22994,10.9,865,0.5,0,0,1146004,2176253,52.7
"2021-07-07","Castilla la Mancha",135259,100.0,155638,97.8,106341,48.7,245898,80.0,154260,46.7,28413,10.7,17537,8.0,663,0.4,0,0,844009,1808784,46.7
"2021-07-07","Cataluña",447673,100.0,600722,94.6,508668,60.7,808966,74.1,528416,40.1,131296,12.6,102328,12.2,7975,1.2,0,0,3136044,6868360,45.7
"2021-07-07","C. Valenciana",290210,100.0,419848,95.9,361316,62.2,582241,77.4,271240,31.9,67310,10.4,44056,8.5,1692,0.4,0,0,2037913,4488459,45.4
"2021-07-07","Extremadura",76663,100.0,91073,99.1,90468,72.2,146491,86.6,70266,44.1,19347,14.5,8542,7.5,337,0.4,0,0,503187,953437,52.8
"2021-07-07","Galicia",239076,100.0,287270,99.1,207124,59.7,364819,89.9,170132,38.4,39408,12.2,19123,8.3,322,0.2,0,0,1327274,2454497,54.1
"2021-07-07","La Rioja",23044,100.0,28324,100.0,27510,72.9,40292,84.5,17808,33.6,4970,12.6,3329,10.9,144,0.6,0,0,145421,283970,51.2
"2021-07-07","Madrid",367115,100.0,500946,95.2,473516,67.3,788023,81.0,325609,27.9,126341,13.3,79906,10.8,3978,0.7,0,0,2665434,5977937,44.6
"2021-07-07","Murcia",72099,100.0,97970,95.2,72838,49.6,175597,82.3,132658,52.2,22691,10.9,17546,10.2,889,0.6,0,0,592288,1310137,45.2
"2021-07-07","Navarra",41867,100.0,55363,99.2,35561,48.2,85047,88.0,54108,50.1,11746,14.4,7879,11.6,359,0.6,0,0,291930,581354,50.2
"2021-07-07","País Vasco",159944,101.3,208339,97.8,152861,54.6,287236,84.5,115004,31.8,38356,14.7,27204,13.5,1225,0.7,0,0,990169,1983943,49.9
"2021-07-07","Ceuta",2336,89.7,3747,86.8,4114,52.4,9268,80.2,8739,69.1,2829,23.8,1362,12.4,148,1.6,0,0,32543,70965,45.9
"2021-07-07","Melilla",1891,80.5,3099,82.7,5302,67.7,8576,75.9,8363,69.7,3337,27.5,1386,11.6,24,0.3,0,0,31978,70927,45.1
"2021-07-07","España",2874350,100.0,3844649,97.1,3171061,59.4,5653550,80.4,3059127,38.8,820723,13.2,531155,10.7,27465,0.7,0,0,19982080,42119827,47.4
"2021-07-08","Andalucía",424543,100.0,640477,98.5,579032,63.2,1039249,82.2,652569,47.1,148755,13.0,96973,10.4,4604,0.6,0,0,3586202,7451975,48.1
"2021-07-08","Aragón",99040,100.0,116991,98.3,78119,50.0,167160,84.3,109130,50.8,27266,16.6,17243,13.2,1348,1.3,0,0,616297,1185134,52.0
"2021-07-08","Asturias",87314,99.4,112185,100.0,73512,49.1,138729,85.3,99515,59.6,15872,13.9,9979,12.6,540,0.8,0,0,537646,933927,57.6
"2021-07-08","Baleares",50016,100.0,76740,95.3,59195,50.5,127887,77.1,109611,53.2,24951,13.7,13086,9.5,1005,1.1,0,0,462491,1034867,44.7
"2021-07-08","Canarias",89173,98.8,144404,93.4,132395,56.3,258287,73.7,161271,41.6,49529,15.9,21125,8.4,823,0.5,0,0,857007,1960774,43.7
"2021-07-08","Cantabria",41666,100.0,55198,100.0,37913,49.0,72283,80.3,36598,37.4,8771,12.4,4916,9.7,151,0.3,0,0,257496,524127,49.1
"2021-07-08","Castilla y León",225563,100.0,246810,100.0,212387,66.7,316203,83.0,111264,30.6,35017,13.1,23072,10.9,877,0.5,0,0,1171193,2176253,53.8
"2021-07-08","Castilla la Mancha",135274,100.0,155676,97.8,112077,51.3,246969,80.3,168101,50.8,28887,10.9,17666,8.1,673,0.4,0,0,865323,1808784,47.8
"2021-07-08","Cataluña",447780,100.0,601199,94.6,560131,66.9,846346,77.5,606387,46.1,151139,14.5,109860,13.1,9171,1.4,0,0,3332013,6868360,48.5
"2021-07-08","C. Valenciana",290291,100.0,420102,95.9,382253,65.8,586941,78.0,310239,36.4,68405,10.5,44921,8.7,1730,0.4,0,0,2104882,4488459,46.9
"2021-07-08","Extremadura",76667,100.0,91093,99.1,92596,73.9,148618,87.8,77332,48.5,19692,14.8,8607,7.6,340,0.4,0,0,514945,953437,54.0
"2021-07-08","Galicia",239095,100.0,287332,99.2,207323,59.8,365413,90.0,170531,38.5,40671,12.6,19145,8.3,326,0.2,0,0,1329836,2454497,54.2
"2021-07-08","La Rioja",23044,100.0,28325,100.0,28665,76.0,40382,84.7,18811,35.5,5050,12.8,3338,11.0,147,0.6,0,0,147762,283970,52.0
"2021-07-08","Madrid",367162,100.0,501058,95.2,491459,69.9,792756,81.5,336369,28.8,131639,13.9,80538,10.8,4048,0.7,0,0,2705029,5977937,45.3
"2021-07-08","Murcia",72117,100.0,98110,95.3,75441,51.4,176445,82.7,142080,55.9,22915,11.0,18078,10.5,922,0.6,0,0,606108,1310137,46.3
"2021-07-08","Navarra",41870,100.0,55366,99.2,35934,48.7,85123,88.0,56786,52.6,11977,14.7,7987,11.7,369,0.7,0,0,295412,581354,50.8
"2021-07-08","País Vasco",159954,101.3,208383,97.8,153235,54.7,289232,85.1,126057,34.8,38909,14.9,27262,13.5,1234,0.7,0,0,1004266,1983943,50.6
"2021-07-08","Ceuta",2338,89.8,3749,86.8,4126,52.5,9286,80.4,8827,69.8,3122,26.2,1395,12.7,166,1.8,0,0,33009,70965,46.5
"2021-07-08","Melilla",1892,80.5,3100,82.7,5305,67.8,8594,76.1,8414,70.1,3683,30.4,1400,11.7,129,1.3,0,0,32517,70927,45.8
"2021-07-08","España",2874823,100.0,3846319,97.1,3324031,62.3,5724219,81.4,3327707,42.2,859215,13.8,543011,11.0,29180,0.8,0,0,20528505,42119827,48.7
"2021-07-09","Andalucía",424629,100.0,640717,98.5,598822,65.4,1045022,82.6,707737,51.1,155513,13.6,97572,10.5,4692,0.6,0,0,3674704,7451975,49.3
"2021-07-09","Aragón",99072,100.0,117034,98.4,81687,52.2,168009,84.7,116143,54.0,28108,17.1,17849,13.7,1784,1.7,0,0,629686,1185134,53.1
"2021-07-09","Asturias",87325,99.4,112202,100.0,78653,52.6,139362,85.7,106856,64.0,15930,13.9,9976,12.6,538,0.8,0,0,550842,933927,59.0
"2021-07-09","Baleares",50037,100.0,76790,95.4,61409,52.4,128629,77.6,114163,55.4,27048,14.8,13333,9.7,1068,1.1,0,0,472477,1034867,45.7
"2021-07-09","Canarias",89218,98.9,144506,93.5,134419,57.2,260154,74.2,167856,43.3,51857,16.7,21573,8.6,884,0.5,0,0,870467,1960774,44.4
"2021-07-09","Cantabria",41683,100.0,55219,100.0,39053,50.5,73266,81.4,39536,40.4,8875,12.6,4942,9.8,157,0.4,0,0,262731,524127,50.1
"2021-07-09","Castilla y León",225588,100.0,246881,100.0,224115,70.3,319885,83.9,127338,35.0,35193,13.1,23144,11.0,882,0.5,0,0,1203026,2176253,55.3
"2021-07-09","Castilla la Mancha",135285,100.0,155702,97.9,119245,54.6,247643,80.5,177873,53.8,29534,11.1,17736,8.1,679,0.4,0,0,883697,1808784,48.9
"2021-07-09","Cataluña",447882,100.0,601798,94.7,586220,70.0,853087,78.1,646099,49.1,155842,14.9,113897,13.6,10405,1.6,0,0,3415230,6868360,49.7
"2021-07-09","C. Valenciana",290353,100.0,420290,96.0,415342,71.5,590820,78.5,320671,37.7,70748,10.9,47027,9.1,1832,0.4,0,0,2157083,4488459,48.1
"2021-07-09","Extremadura",76673,100.0,91122,99.2,97516,77.8,149418,88.3,88128,55.3,20127,15.1,8684,7.7,343,0.4,0,0,532011,953437,55.8
"2021-07-09","Galicia",239118,100.0,287371,99.2,213722,61.6,366078,90.2,191545,43.2,41153,12.7,19329,8.4,356,0.2,0,0,1358672,2454497,55.4
"2021-07-09","La Rioja",23045,100.0,28332,100.0,29249,77.5,40515,85.0,20526,38.8,5079,12.9,3355,11.0,147,0.6,0,0,150248,283970,52.9
"2021-07-09","Madrid",367219,100.0,501200,95.3,505940,71.9,796928,81.9,356290,30.6,137589,14.5,81534,11.0,4178,0.8,0,0,2750878,5977937,46.0
"2021-07-09","Murcia",72193,100.0,98395,95.6,82792,56.4,178352,83.6,151454,59.6,23804,11.4,18774,10.9,996,0.7,0,0,626760,1310137,47.8
"2021-07-09","Navarra",41873,100.0,55384,99.3,36710,49.7,85318,88.2,61662,57.1,12157,14.9,8081,11.9,385,0.7,0,0,301570,581354,51.9
"2021-07-09","País Vasco",159997,101.3,208422,97.8,156868,56.0,290681,85.5,137030,37.8,39496,15.2,27378,13.6,1245,0.7,0,0,1021117,1983943,51.5
"2021-07-09","Ceuta",2339,89.8,3756,87.0,4136,52.6,9313,80.6,8897,70.4,4106,34.5,1410,12.9,169,1.9,0,0,34126,70965,48.1
"2021-07-09","Melilla",1893,80.6,3106,82.9,5947,76.0,8612,76.2,8450,70.4,3893,32.1,1406,11.7,165,1.7,0,0,33472,70927,47.2
"2021-07-09","España",2875456,100.0,3848255,97.2,3474885,65.1,5759569,81.9,3566446,45.2,889428,14.3,553819,11.2,31488,0.8,0,0,20999346,42119827,49.9
"2021-07-12","Andalucía",424694,100.0,640931,98.5,627935,68.5,1051185,83.1,763980,55.2,165352,14.5,98434,10.6,4778,0.6,0,0,3777289,7451975,50.7
"2021-07-12","Aragón",99086,100.0,117075,98.4,85032,54.4,168633,85.1,121633,56.6,28661,17.4,18814,14.4,2587,2.5,0,0,641521,1185134,54.1
"2021-07-12","Asturias",87356,99.5,112351,100.0,93242,62.3,141049,86.7,114009,68.3,16228,14.2,10035,12.7,544,0.9,0,0,574814,933927,61.5
"2021-07-12","Baleares",50054,100.0,76891,95.5,66108,56.4,130020,78.4,118531,57.5,31473,17.3,13912,10.1,1267,1.3,0,0,488256,1034867,47.2
"2021-07-12","Canarias",89267,98.9,144686,93.6,139310,59.3,266457,76.0,187893,48.4,54612,17.6,22593,9.0,1018,0.6,0,0,905836,1960774,46.2
"2021-07-12","Cantabria",41686,100.0,55240,100.0,44204,57.2,74234,82.5,44354,45.4,8978,12.7,5011,9.9,165,0.4,0,0,273872,524127,52.3
"2021-07-12","Castilla y León",225614,100.0,246957,100.0,244863,76.9,322165,84.5,150916,41.5,35541,13.3,23415,11.1,895,0.5,0,0,1250366,2176253,57.5
"2021-07-12","Castilla la Mancha",135308,100.0,155744,97.9,126472,57.9,248974,81.0,194029,58.7,30551,11.5,17881,8.2,682,0.4,0,0,909641,1808784,50.3
"2021-07-12","Cataluña",448025,100.0,602292,94.8,627999,75.0,869532,79.6,744437,56.5,164358,15.7,121785,14.5,12744,1.9,0,0,3591172,6868360,52.3
"2021-07-12","C. Valenciana",291040,100.0,426570,97.4,435348,75.0,630644,83.8,330035,38.8,72311,11.1,48428,9.4,1931,0.5,0,0,2236307,4488459,49.8
"2021-07-12","Extremadura",76676,100.0,91140,99.2,103520,82.6,149923,88.6,93524,58.6,20784,15.6,8870,7.8,355,0.4,0,0,544792,953437,57.1
"2021-07-12","Galicia",239142,100.0,287437,99.2,274594,79.2,366502,90.3,243672,55.0,41339,12.8,19418,8.4,359,0.2,0,0,1472463,2454497,60.0
"2021-07-12","La Rioja",23049,100.0,28344,100.0,30804,81.7,40733,85.5,21691,41.0,5129,13.0,3370,11.1,154,0.6,0,0,153274,283970,54.0
"2021-07-12","Madrid",367258,100.0,501321,95.3,521134,74.1,802652,82.5,380876,32.7,144556,15.2,84738,11.4,4285,0.8,0,0,2806820,5977937,47.0
"2021-07-12","Murcia",72206,100.0,98486,95.7,88186,60.0,179351,84.1,158945,62.5,24265,11.6,19400,11.3,1044,0.7,0,0,641883,1310137,49.0
"2021-07-12","Navarra",41879,100.0,55399,99.3,46762,63.3,85586,88.5,67417,62.4,12618,15.5,8224,12.1,400,0.7,0,0,318285,581354,54.7
"2021-07-12","País Vasco",160022,101.3,208523,97.9,166211,59.3,294732,86.7,163675,45.2,40487,15.5,27575,13.7,1326,0.8,0,0,1062551,1983943,53.6
"2021-07-12","Ceuta",2339,89.8,3756,87.0,5051,64.3,9331,80.7,8917,70.5,4400,37.0,1419,12.9,170,1.9,0,0,35383,70965,49.9
"2021-07-12","Melilla",1898,80.8,3108,82.9,5963,76.2,8635,76.4,8504,70.9,4259,35.1,1417,11.8,237,2.5,0,0,34021,70927,48.0
"2021-07-12","España",2876633,100.0,3856283,97.4,3735803,70.0,5848853,83.2,3935363,49.9,929590,14.9,571934,11.6,35537,0.9,0,0,21789996,42119827,51.7
"2021-07-13","Andalucía",424740,100.0,641103,98.6,638252,69.7,1055002,83.4,812674,58.7,182985,16.0,99113,10.7,4877,0.6,0,0,3858746,7451975,51.8
"2021-07-13","Aragón",99089,100.0,117089,98.4,91775,58.7,168778,85.1,123435,57.4,28858,17.6,19052,14.6,2749,2.7,0,0,650825,1185134,54.9
"2021-07-13","Asturias",87370,99.5,112370,100.0,99259,66.3,141288,86.9,117762,70.5,17906,15.6,10048,12.7,548,0.9,0,0,586551,933927,62.8
"2021-07-13","Baleares",50073,100.0,76944,95.6,67815,57.8,130747,78.9,122255,59.3,34467,18.9,14131,10.2,1341,1.4,0,0,497773,1034867,48.1
"2021-07-13","Canarias",89590,99.3,145086,93.9,142283,60.5,268191,76.5,194200,50.1,55825,18.0,23192,9.2,1056,0.6,0,0,919423,1960774,46.9
"2021-07-13","Cantabria",41692,100.0,55251,100.0,45687,59.1,74521,82.8,46939,48.0,9010,12.8,5049,10.0,168,0.4,0,0,278317,524127,53.1
"2021-07-13","Castilla y León",225626,100.0,246997,100.0,252540,79.3,323435,84.9,162742,44.8,35613,13.3,23475,11.1,902,0.5,0,0,1271330,2176253,58.4
"2021-07-13","Castilla la Mancha",135312,100.0,155759,97.9,130215,59.6,249252,81.1,199045,60.2,33003,12.4,18033,8.3,698,0.4,0,0,921317,1808784,50.9
"2021-07-13","Cataluña",448062,100.0,602488,94.8,643826,76.9,873561,80.0,784621,59.6,169024,16.2,124356,14.8,13485,2.1,0,0,3659423,6868360,53.3
